2, 12360, Note_on_c, 0, 75, 107
2, 12456, Note_on_c, 0, 75, 0
2, 12480, Note_on_c, 0, 73, 107
2, 12576, Note_on_c, 0, 73, 0
2, 12600, Note_on_c, 0, 71, 107
2, 12696, Note_on_c, 0, 71, 0
2, 12720, Note_on_c, 0, 73, 107
2, 12816, Note_on_c, 0, 73, 0
2, 12840, Note_on_c, 0, 69, 107
2, 12936, Note_on_c, 0, 69, 0
2, 12960, Note_on_c, 0, 68, 107
2, 13056, Note_on_c, 0, 64, 0
2, 13080, Note_on_c, 0, 63, 107
2, 13152, Note_on_c, 0, 68, 0
2, 13176, Note_on_c, 0, 63, 0
2, 13200, Note_on_c, 0, 69, 107
2, 13200, Note_on_c, 0, 61, 107
2, 13296, Note_on_c, 0, 61, 0
2, 13296, Note_on_c, 0, 69, 0
2, 13320, Note_on_c, 0, 68, 107
2, 13320, Note_on_c, 0, 59, 107
2, 13416, Note_on_c, 0, 59, 0
2, 13440, Note_on_c, 0, 61, 107
2, 13512, Note_on_c, 0, 68, 0
2, 13536, Note_on_c, 0, 61, 0
2, 13560, Note_on_c, 0, 66, 107
2, 13560, Note_on_c, 0, 57, 107
2, 13656, Note_on_c, 0, 57, 0
2, 13656, Note_on_c, 0, 66, 0
2, 13680, Note_on_c, 0, 64, 107
2, 14496, Note_on_c, 0, 64, 0
2, 14520, Note_on_c, 0, 63, 107
2, 14616, Note_on_c, 0, 63, 0
2, 14640, Note_on_c, 0, 61, 107
2, 14736, Note_on_c, 0, 61, 0
2, 14760, Note_on_c, 0, 59, 107
2, 14856, Note_on_c, 0, 59, 0
2, 14880, Note_on_c, 0, 62, 107
2, 14976, Note_on_c, 0, 62, 0
2, 15000, Note_on_c, 0, 61, 107
2, 15096, Note_on_c, 0, 61, 0
2, 15120, Note_on_c, 0, 62, 107
2, 15216, Note_on_c, 0, 62, 0
2, 15240, Note_on_c, 0, 64, 107
2, 15336, Note_on_c, 0, 64, 0
2, 15360, Note_on_c, 0, 66, 107
2, 15456, Note_on_c, 0, 66, 0
2, 15480, Note_on_c, 0, 64, 107
2, 15576, Note_on_c, 0, 64, 0
2, 15600, Note_on_c, 0, 66, 107
2, 15696, Note_on_c, 0, 66, 0
2, 15720, Note_on_c, 0, 62, 107
2, 15816, Note_on_c, 0, 62, 0
2, 15840, Note_on_c, 0, 69, 107
2, 15840, Note_on_c, 0, 61, 107
2, 15936, Note_on_c, 0, 69, 0
2, 15960, Note_on_c, 0, 68, 107
2, 16056, Note_on_c, 0, 68, 0
2, 16080, Note_on_c, 0, 66, 107
2, 16176, Note_on_c, 0, 66, 0
2, 16200, Note_on_c, 0, 64, 107
2, 16296, Note_on_c, 0, 64, 0
2, 16320, Note_on_c, 0, 67, 107
2, 16416, Note_on_c, 0, 67, 0
2, 16416, Note_on_c, 0, 61, 0
2, 16440, Note_on_c, 0, 66, 107
2, 16536, Note_on_c, 0, 66, 0
2, 16560, Note_on_c, 0, 67, 107
2, 16560, Note_on_c, 0, 62, 107
2, 16656, Note_on_c, 0, 67, 0
2, 16680, Note_on_c, 0, 69, 107
2, 16776, Note_on_c, 0, 69, 0
2, 16800, Note_on_c, 0, 71, 107
2, 16848, Note_on_c, 0, 62, 0
2, 16896, Note_on_c, 0, 71, 0
2, 16920, Note_on_c, 0, 69, 107
2, 16920, Note_on_c, 0, 64, 107
2, 17016, Note_on_c, 0, 69, 0
2, 17040, Note_on_c, 0, 71, 107
2, 17136, Note_on_c, 0, 71, 0
2, 17160, Note_on_c, 0, 67, 107
2, 17256, Note_on_c, 0, 67, 0
2, 17280, Note_on_c, 0, 66, 107
2, 17376, Note_on_c, 0, 66, 0
2, 17400, Note_on_c, 0, 68, 107
2, 17496, Note_on_c, 0, 68, 0
2, 17520, Note_on_c, 0, 69, 107
2, 17568, Note_on_c, 0, 64, 0
2, 17616, Note_on_c, 0, 69, 0
2, 17640, Note_on_c, 0, 71, 107
2, 17640, Note_on_c, 0, 62, 107
2, 17928, Note_on_c, 0, 62, 0
2, 18000, Note_on_c, 0, 61, 107
2, 18113, Note_on_c, 0, 71, 0
2, 18120, Note_on_c, 0, 69, 107
2, 18216, Note_on_c, 0, 69, 0
2, 18240, Note_on_c, 0, 68, 107
2, 18336, Note_on_c, 0, 68, 0
2, 18360, Note_on_c, 0, 69, 107
2, 18456, Note_on_c, 0, 69, 0
2, 18480, Note_on_c, 0, 66, 107
2, 18552, Note_on_c, 0, 61, 0
2, 18576, Note_on_c, 0, 66, 0
2, 18600, Note_on_c, 0, 59, 107
2, 18600, Note_on_c, 0, 68, 107
2, 18696, Note_on_c, 0, 68, 0
2, 18696, Note_on_c, 0, 59, 0
2, 18720, Note_on_c, 0, 65, 107
2, 19536, Note_on_c, 0, 65, 0
2, 19560, Note_on_c, 0, 66, 107
2, 19656, Note_on_c, 0, 66, 0
2, 19680, Note_on_c, 0, 68, 107
2, 19776, Note_on_c, 0, 68, 0
2, 19800, Note_on_c, 0, 61, 107
2, 19896, Note_on_c, 0, 61, 0
2, 19920, Note_on_c, 0, 66, 107
2, 20016, Note_on_c, 0, 66, 0
2, 20040, Note_on_c, 0, 65, 107
2, 20136, Note_on_c, 0, 65, 0
2, 20160, Note_on_c, 0, 66, 107
2, 20256, Note_on_c, 0, 66, 0
2, 20280, Note_on_c, 0, 68, 107
2, 20376, Note_on_c, 0, 68, 0
2, 20400, Note_on_c, 0, 69, 107
2, 20496, Note_on_c, 0, 69, 0
2, 20520, Note_on_c, 0, 71, 107
2, 20976, Note_on_c, 0, 71, 0
2, 21000, Note_on_c, 0, 73, 107
2, 21096, Note_on_c, 0, 73, 0
2, 21120, Note_on_c, 0, 74, 107
2, 21216, Note_on_c, 0, 74, 0
2, 21240, Note_on_c, 0, 73, 107
2, 21336, Note_on_c, 0, 73, 0
2, 21360, Note_on_c, 0, 74, 107
2, 21456, Note_on_c, 0, 74, 0
2, 21480, Note_on_c, 0, 71, 107
2, 21576, Note_on_c, 0, 71, 0
2, 21600, Note_on_c, 0, 69, 107
2, 21696, Note_on_c, 0, 69, 0
2, 21720, Note_on_c, 0, 71, 107
2, 21816, Note_on_c, 0, 71, 0
2, 21840, Note_on_c, 0, 68, 107
2, 21936, Note_on_c, 0, 68, 0
2, 21960, Note_on_c, 0, 69, 107
2, 21989, Note_on_c, 0, 69, 0
2, 21990, Note_on_c, 0, 68, 107
2, 22014, Note_on_c, 0, 68, 0
2, 22020, Note_on_c, 0, 69, 107
2, 22044, Note_on_c, 0, 69, 0
2, 22050, Note_on_c, 0, 68, 107
2, 22074, Note_on_c, 0, 68, 0
2, 22080, Note_on_c, 0, 69, 107
2, 22104, Note_on_c, 0, 69, 0
2, 22110, Note_on_c, 0, 68, 107
2, 22158, Note_on_c, 0, 68, 0
2, 22200, Note_on_c, 0, 66, 107
2, 22296, Note_on_c, 0, 66, 0
2, 22320, Note_on_c, 0, 66, 107
2, 22320, Note_on_c, 0, 78, 107
2, 22416, Note_on_c, 0, 78, 0
2, 22440, Note_on_c, 0, 76, 107
2, 22536, Note_on_c, 0, 76, 0
2, 22560, Note_on_c, 0, 74, 107
2, 22656, Note_on_c, 0, 74, 0
2, 22680, Note_on_c, 0, 73, 107
2, 22776, Note_on_c, 0, 73, 0
2, 22800, Note_on_c, 0, 74, 107
2, 22896, Note_on_c, 0, 74, 0
2, 22920, Note_on_c, 0, 71, 107
2, 23016, Note_on_c, 0, 71, 0
2, 23040, Note_on_c, 0, 70, 107
2, 23136, Note_on_c, 0, 66, 0
2, 23160, Note_on_c, 0, 64, 107
2, 23232, Note_on_c, 0, 70, 0
2, 23256, Note_on_c, 0, 64, 0
2, 23280, Note_on_c, 0, 62, 107
2, 23280, Note_on_c, 0, 71, 107
2, 23376, Note_on_c, 0, 71, 0
2, 23376, Note_on_c, 0, 62, 0
2, 23400, Note_on_c, 0, 61, 107
2, 23400, Note_on_c, 0, 70, 107
2, 23496, Note_on_c, 0, 61, 0
2, 23520, Note_on_c, 0, 62, 107
2, 23592, Note_on_c, 0, 70, 0
2, 23616, Note_on_c, 0, 62, 0
2, 23640, Note_on_c, 0, 68, 107
2, 23640, Note_on_c, 0, 59, 107
2, 23736, Note_on_c, 0, 59, 0
2, 23736, Note_on_c, 0, 68, 0
2, 23760, Note_on_c, 0, 66, 107
2, 23880, Note_on_c, 0, 64, 107
2, 23976, Note_on_c, 0, 64, 0
2, 24000, Note_on_c, 0, 62, 107
2, 24096, Note_on_c, 0, 62, 0
2, 24120, Note_on_c, 0, 61, 107
2, 24216, Note_on_c, 0, 61, 0
2, 24240, Note_on_c, 0, 62, 107
2, 24336, Note_on_c, 0, 62, 0
2, 24360, Note_on_c, 0, 59, 107
2, 24456, Note_on_c, 0, 59, 0
2, 24480, Note_on_c, 0, 58, 107
2, 24576, Note_on_c, 0, 66, 0
2, 24600, Note_on_c, 0, 68, 107
2, 24672, Note_on_c, 0, 58, 0
2, 24696, Note_on_c, 0, 68, 0
2, 24720, Note_on_c, 0, 70, 107
2, 24816, Note_on_c, 0, 70, 0
2, 24840, Note_on_c, 0, 71, 107
2, 24936, Note_on_c, 0, 71, 0
2, 24960, Note_on_c, 0, 70, 107
2, 25056, Note_on_c, 0, 70, 0
2, 25080, Note_on_c, 0, 73, 107
2, 25176, Note_on_c, 0, 73, 0
2, 25200, Note_on_c, 0, 59, 107
2, 25200, Note_on_c, 0, 74, 107
2, 25296, Note_on_c, 0, 59, 0
2, 25320, Note_on_c, 0, 61, 107
2, 25416, Note_on_c, 0, 61, 0
2, 25440, Note_on_c, 0, 62, 107
2, 25536, Note_on_c, 0, 62, 0
2, 25560, Note_on_c, 0, 64, 107
2, 25656, Note_on_c, 0, 64, 0
2, 25680, Note_on_c, 0, 62, 107
2, 25776, Note_on_c, 0, 62, 0
2, 25800, Note_on_c, 0, 66, 107
2, 25896, Note_on_c, 0, 66, 0
2, 25920, Note_on_c, 0, 67, 107
2, 26016, Note_on_c, 0, 74, 0
2, 26040, Note_on_c, 0, 73, 107
2, 26136, Note_on_c, 0, 73, 0
2, 26160, Note_on_c, 0, 71, 107
2, 26256, Note_on_c, 0, 71, 0
2, 26280, Note_on_c, 0, 76, 107
2, 26376, Note_on_c, 0, 67, 0
2, 26400, Note_on_c, 0, 66, 107
2, 26496, Note_on_c, 0, 66, 0
2, 26520, Note_on_c, 0, 64, 107
2, 26616, Note_on_c, 0, 64, 0
2, 26640, Note_on_c, 0, 69, 107
2, 26736, Note_on_c, 0, 76, 0
2, 26760, Note_on_c, 0, 74, 107
2, 26856, Note_on_c, 0, 74, 0
2, 26880, Note_on_c, 0, 73, 107
2, 26976, Note_on_c, 0, 73, 0
2, 27000, Note_on_c, 0, 74, 107
2, 27096, Note_on_c, 0, 74, 0
2, 27120, Note_on_c, 0, 78, 107
2, 27216, Note_on_c, 0, 78, 0
2, 27216, Note_on_c, 0, 69, 0
2, 27240, Note_on_c, 0, 76, 107
2, 27336, Note_on_c, 0, 76, 0
2, 27360, Note_on_c, 0, 78, 107
2, 27360, Note_on_c, 0, 70, 107
2, 27456, Note_on_c, 0, 70, 0
2, 27480, Note_on_c, 0, 71, 107
2, 27576, Note_on_c, 0, 71, 0
2, 27600, Note_on_c, 0, 73, 107
2, 27696, Note_on_c, 0, 73, 0
2, 27720, Note_on_c, 0, 74, 107
2, 27816, Note_on_c, 0, 74, 0
2, 27840, Note_on_c, 0, 76, 107
2, 27936, Note_on_c, 0, 76, 0
2, 27960, Note_on_c, 0, 69, 107
2, 28056, Note_on_c, 0, 69, 0
2, 28080, Note_on_c, 0, 71, 107
2, 28176, Note_on_c, 0, 78, 0
2, 28200, Note_on_c, 0, 79, 107
2, 28296, Note_on_c, 0, 79, 0
2, 28320, Note_on_c, 0, 81, 107
2, 28416, Note_on_c, 0, 81, 0
2, 28440, Note_on_c, 0, 83, 107
2, 28536, Note_on_c, 0, 83, 0
2, 28560, Note_on_c, 0, 84, 107
2, 28656, Note_on_c, 0, 84, 0
2, 28680, Note_on_c, 0, 81, 107
2, 28776, Note_on_c, 0, 81, 0
2, 28800, Note_on_c, 0, 79, 107
2, 28896, Note_on_c, 0, 79, 0
2, 28920, Note_on_c, 0, 78, 107
2, 29016, Note_on_c, 0, 78, 0
2, 29040, Note_on_c, 0, 76, 107
2, 29136, Note_on_c, 0, 76, 0
2, 29160, Note_on_c, 0, 74, 107
2, 29256, Note_on_c, 0, 74, 0
2, 29280, Note_on_c, 0, 76, 107
2, 29376, Note_on_c, 0, 76, 0
2, 29400, Note_on_c, 0, 73, 107
2, 29496, Note_on_c, 0, 73, 0
2, 29520, Note_on_c, 0, 78, 107
2, 29712, Note_on_c, 0, 78, 0
2, 29760, Note_on_c, 0, 79, 107
2, 29808, Note_on_c, 0, 71, 0
2, 29856, Note_on_c, 0, 79, 0
2, 29880, Note_on_c, 0, 70, 107
2, 29880, Note_on_c, 0, 73, 107
2, 29909, Note_on_c, 0, 73, 0
2, 29910, Note_on_c, 0, 74, 107
2, 29939, Note_on_c, 0, 74, 0
2, 29940, Note_on_c, 0, 73, 107
2, 30072, Note_on_c, 0, 70, 0
2, 30096, Note_on_c, 0, 73, 0
2, 30120, Note_on_c, 0, 71, 107
2, 30120, Note_on_c, 0, 71, 107
2, 30216, Note_on_c, 0, 71, 0
2, 30216, Note_on_c, 0, 71, 0
2, 30240, Note_on_c, 0, 71, 107
2, 30240, Note_on_c, 0, 83, 107
2, 30336, Note_on_c, 0, 83, 0
2, 30360, Note_on_c, 0, 81, 107
2, 30456, Note_on_c, 0, 81, 0
2, 30480, Note_on_c, 0, 80, 107
2, 30576, Note_on_c, 0, 80, 0
2, 30600, Note_on_c, 0, 78, 107
2, 30696, Note_on_c, 0, 78, 0
2, 30720, Note_on_c, 0, 80, 107
2, 30816, Note_on_c, 0, 80, 0
2, 30840, Note_on_c, 0, 76, 107
2, 30936, Note_on_c, 0, 76, 0
2, 30960, Note_on_c, 0, 75, 107
2, 31056, Note_on_c, 0, 75, 0
2, 31080, Note_on_c, 0, 76, 107
2, 31176, Note_on_c, 0, 76, 0
2, 31200, Note_on_c, 0, 78, 107
2, 31248, Note_on_c, 0, 71, 0
2, 31296, Note_on_c, 0, 78, 0
2, 31320, Note_on_c, 0, 71, 107
2, 31320, Note_on_c, 0, 71, 107
2, 31416, Note_on_c, 0, 71, 0
2, 31440, Note_on_c, 0, 73, 107
2, 31512, Note_on_c, 0, 71, 0
2, 31536, Note_on_c, 0, 73, 0
2, 31560, Note_on_c, 0, 69, 107
2, 31560, Note_on_c, 0, 75, 107
2, 31656, Note_on_c, 0, 75, 0
2, 31656, Note_on_c, 0, 69, 0
2, 31680, Note_on_c, 0, 76, 107
2, 31680, Note_on_c, 0, 68, 107
2, 31776, Note_on_c, 0, 76, 0
2, 31800, Note_on_c, 0, 71, 107
2, 31896, Note_on_c, 0, 71, 0
2, 31920, Note_on_c, 0, 76, 107
2, 31968, Note_on_c, 0, 68, 0
2, 32040, Note_on_c, 0, 66, 107
2, 32136, Note_on_c, 0, 76, 0
2, 32160, Note_on_c, 0, 76, 107
2, 32256, Note_on_c, 0, 76, 0
2, 32280, Note_on_c, 0, 74, 107
2, 32328, Note_on_c, 0, 66, 0
2, 32400, Note_on_c, 0, 64, 107
2, 32496, Note_on_c, 0, 74, 0
2, 32520, Note_on_c, 0, 74, 107
2, 32616, Note_on_c, 0, 74, 0
2, 32640, Note_on_c, 0, 73, 107
2, 32688, Note_on_c, 0, 64, 0
2, 32736, Note_on_c, 0, 73, 0
2, 32760, Note_on_c, 0, 73, 107
2, 32760, Note_on_c, 0, 66, 107
2, 32856, Note_on_c, 0, 73, 0
2, 32880, Note_on_c, 0, 71, 107
2, 32976, Note_on_c, 0, 71, 0
2, 33000, Note_on_c, 0, 69, 107
2, 33048, Note_on_c, 0, 66, 0
2, 33096, Note_on_c, 0, 69, 0
2, 33120, Note_on_c, 0, 59, 107
2, 33120, Note_on_c, 0, 68, 107
2, 33216, Note_on_c, 0, 59, 0
2, 33240, Note_on_c, 0, 61, 107
2, 33336, Note_on_c, 0, 61, 0
2, 33360, Note_on_c, 0, 63, 107
2, 33456, Note_on_c, 0, 63, 0
2, 33480, Note_on_c, 0, 64, 107
2, 33576, Note_on_c, 0, 64, 0
2, 33600, Note_on_c, 0, 63, 107
2, 33696, Note_on_c, 0, 63, 0
2, 33720, Note_on_c, 0, 66, 107
2, 33816, Note_on_c, 0, 66, 0
2, 33840, Note_on_c, 0, 64, 107
2, 33936, Note_on_c, 0, 68, 0
2, 33960, Note_on_c, 0, 69, 107
2, 34056, Note_on_c, 0, 69, 0
2, 34080, Note_on_c, 0, 71, 107
2, 34176, Note_on_c, 0, 71, 0
2, 34200, Note_on_c, 0, 73, 107
2, 34296, Note_on_c, 0, 73, 0
2, 34320, Note_on_c, 0, 71, 107
2, 34416, Note_on_c, 0, 71, 0
2, 34440, Note_on_c, 0, 74, 107
2, 34536, Note_on_c, 0, 74, 0
2, 34560, Note_on_c, 0, 73, 107
2, 34656, Note_on_c, 0, 64, 0
2, 34680, Note_on_c, 0, 66, 107
2, 34776, Note_on_c, 0, 66, 0
2, 34800, Note_on_c, 0, 68, 107
2, 34896, Note_on_c, 0, 68, 0
2, 34920, Note_on_c, 0, 69, 107
2, 35016, Note_on_c, 0, 69, 0
2, 35040, Note_on_c, 0, 68, 107
2, 35136, Note_on_c, 0, 68, 0
2, 35160, Note_on_c, 0, 71, 107
2, 35256, Note_on_c, 0, 71, 0
2, 35280, Note_on_c, 0, 69, 107
2, 35376, Note_on_c, 0, 73, 0
2, 35400, Note_on_c, 0, 74, 107
2, 35496, Note_on_c, 0, 74, 0
2, 35520, Note_on_c, 0, 76, 107
2, 35616, Note_on_c, 0, 76, 0
2, 35640, Note_on_c, 0, 78, 107
2, 35736, Note_on_c, 0, 78, 0
2, 35760, Note_on_c, 0, 76, 107
2, 35856, Note_on_c, 0, 76, 0
2, 35880, Note_on_c, 0, 79, 107
2, 35976, Note_on_c, 0, 79, 0
2, 36000, Note_on_c, 0, 78, 107
2, 36096, Note_on_c, 0, 69, 0
2, 36120, Note_on_c, 0, 71, 107
2, 36216, Note_on_c, 0, 71, 0
2, 36240, Note_on_c, 0, 73, 107
2, 36336, Note_on_c, 0, 73, 0
2, 36360, Note_on_c, 0, 74, 107
2, 36456, Note_on_c, 0, 74, 0
2, 36480, Note_on_c, 0, 73, 107
2, 36576, Note_on_c, 0, 73, 0
2, 36600, Note_on_c, 0, 76, 107
2, 36696, Note_on_c, 0, 76, 0
2, 36720, Note_on_c, 0, 74, 107
2, 36816, Note_on_c, 0, 78, 0
2, 36840, Note_on_c, 0, 80, 107
2, 36936, Note_on_c, 0, 80, 0
2, 36960, Note_on_c, 0, 81, 107
2, 37056, Note_on_c, 0, 81, 0
2, 37080, Note_on_c, 0, 83, 107
2, 37176, Note_on_c, 0, 83, 0
2, 37200, Note_on_c, 0, 78, 107
2, 37296, Note_on_c, 0, 78, 0
2, 37320, Note_on_c, 0, 81, 107
2, 37416, Note_on_c, 0, 81, 0
2, 37440, Note_on_c, 0, 80, 107
2, 37536, Note_on_c, 0, 80, 0
2, 37560, Note_on_c, 0, 78, 107
2, 37656, Note_on_c, 0, 78, 0
2, 37680, Note_on_c, 0, 76, 107
2, 37728, Note_on_c, 0, 74, 0
2, 37776, Note_on_c, 0, 76, 0
2, 37800, Note_on_c, 0, 81, 107
2, 37800, Note_on_c, 0, 73, 107
2, 37896, Note_on_c, 0, 73, 0
2, 37920, Note_on_c, 0, 71, 107
2, 38016, Note_on_c, 0, 71, 0
2, 38040, Note_on_c, 0, 69, 107
2, 38136, Note_on_c, 0, 69, 0
2, 38160, Note_on_c, 0, 71, 107
2, 38256, Note_on_c, 0, 81, 0
2, 38280, Note_on_c, 0, 80, 107
2, 38376, Note_on_c, 0, 80, 0
2, 38400, Note_on_c, 0, 78, 107
2, 38496, Note_on_c, 0, 78, 0
2, 38520, Note_on_c, 0, 80, 107
2, 38616, Note_on_c, 0, 80, 0
2, 38616, Note_on_c, 0, 71, 0
2, 38640, Note_on_c, 0, 73, 107
2, 38640, Note_on_c, 0, 76, 107
2, 38736, Note_on_c, 0, 76, 0
2, 38736, Note_on_c, 0, 73, 0
2, 38760, Note_on_c, 0, 74, 107
2, 38760, Note_on_c, 0, 78, 107
2, 38856, Note_on_c, 0, 78, 0
2, 38856, Note_on_c, 0, 74, 0
2, 38880, Note_on_c, 0, 76, 107
